1,2,3,4,5,6,7
ŞEHRİN KALBİNDE KOMPLE SATILIK BİNA + ALTINDA RUHSATLI FIRIN,3,2,Klima,680.0,21.000.000 TL,
GAZİ BULVARI BAYINDIR MAHALLESİNDE KOMPLE SATILIK BİNA,5,1,Doğalgaz (Kombi),200.0,41.000.000 TL,
ÇOLAKLI MAHALLESİNDE SATILIK 3 KATLI BİNA,3,1,Soba,540.0,15.000.000 TL,
AŞAĞI HİSAR MAHALLESİNDE IRMAĞA YAKIN KÖŞE BAŞI SATILIK BİNA,5,1,Klima,450.0,17.875.000 TL,
BİR(1) DAİRE FİYATINA ÜÇ(3) DAİRELİ BİNA(KÖŞE). YETİŞEN ALIR.,3,1,Soba,95.0,3.250.000 TL,
EVRENSEKİDE KAÇIRILMAYACAK SATILIK KOMPLE BİNA,3,1,Klima,561.0,15.000.000 TL,
KEMER BELDİBİ NDE SATILIK APART,3,2,Klima,412.0,15.000.000 TL,
Sahibinden Feslikanın merkezi Restaurant projelik taşduvarli,2,2,Yok,693.0,4.850.000 TL,
ANTALYA LARA GÜZELOBA DA 1275 M2 5 KATLI ASANSÖRLÜ SATILIK BİNA,5,5 +,VRV,1.275,120.000.000 TL,
Saltun'dan Antalya Manavgat Side'de Satılık Komple Bina,4,2,Klima,430.0,15.000.000 TL,
KEMER MERKEZ'DE SATILIK CADDEYE CEPHE BİNA,1,5 +,Klima,1.005,65.000.000 TL,
"ANTALYA'DA ÜNİVERSİTEYE YAKIN, APART'A UYGUN SATILIK BİNA",4,1,Klima,730.0,20.750.000 TL,
MG EMLAK TAN SATILIK BİNA.,3,1,Klima,330.0,8.980.000 TL,
DÖŞEMEALTI YENİKÖYDE ARSA FİYATINA 4 KATLI SIFIR LÜKS BİNA,4,1,Doğalgaz (Kombi),105.0,15.100.000 TL,
GÜNDOĞDU'DA 4 DAİRE VE 1 DÜKKANI OLAN APARTMAN SATIŞTA,4,1,Klima,350.0,7.000.000 TL,
ÜNALOĞLUNDAN KALEİÇİ MERKEZDE MANZARALI KOMPLE SATILIK BİNA,2,1,Yok,120.0,25.000.000 TL,
Korkuteli Söğütçük'de 3 Ayrı Kat Mülkiyetli Mesken Tapulu Bina,3,1,Soba,450.0,6.250.000 TL,
GÖKHAN ÜÇGÜN'DEN LARA KENT SİTESİ'NİN TAM MERKEZİNDE TİCARİ BİNA,3,1,Yok,881.0,33.000.000 TL,
ANTALYA MURATPAŞA KALEİÇİ'NDE SATILIK KOMPLE TİCARİ BİNA,2,4,Yok,355.0,32.500.000 TL,
FIRSAT AKSEKİDE SAHİBİNDEN SATILIK 5+1 DUBLEKS MÜSTAKİL EV,2,1,Kalorifer,220.0,3.100.000 TL,
ANTALYA MANAVGAT'IN EN AKTİF CADDESİNDE KOMPLE SATILIK BİNA,4,2,Klima,1.163,65.000.000 TL,
DENİZE YAKIN YABANCIYA UYGUN BARINAKLARDA GÜNEY CEPHE TİCARİ LÜX,5,1,Doğalgaz (Kombi),650.0,95.000.000 TL,
,,,,,,
Alanya Bademağacıda Satılık 922 m2 Tarla ve 4 Katlı Ev,4,1,Yok,78.0,5.700.000 TL,
AYSA'DAN BELEK'TE İKİ BLOKLU SİTE İÇİNDE KOMPLE BİR BLOK,3,2,Doğalgaz (Kombi),600.0,50.000.000 TL,
KALEİÇİ-ANTALYA da SATILIK BİNA KÖŞK,2,1,Klima,330.0,32.500.000 TL,
ANTALYA MANZARALI DUBLEX KAPALI OTOPARKLI,1,2,Yerden Isıtma,120.0,3.500.000 TL,
KALEDE PANORAMİK GÖRÜNTÜLÜ BİNAMIZ SATILIKTIR.,4,2,Klima,350.0,28.000.000 TL,
8 ADET 1+1 DAİRE 1 TANE DÜKKAN VE KAFE İŞLETMESİY'LE SATILIK,4,2,Klima,65.0,47.900.000 TL,
HÜSNÜ KARAKAŞ' MERKEZINDE KOMPLE SATILIK SIFIR BİNA,3,2,Klima,318.0,14.500.000 TL,
KÜLTÜRDE KOMPLE EŞYALI SATILIK BİNA,3,2,Klima,250.0,25.000.000 TL,
DEMRE MERKEZDE SATILIK DAİRE FULL CADDE MANZARALI,5,3,Klima,100.0,3.000.000 TL,
AHATLIDA KOMPLE SATILIK SIFIR BİNA,3,2,Klima,350.0,16.495.000 TL,
ŞEHİR MERKEZİNDE 430 m2 430 m2 IN THE CITY CENTER,3,1,Klima,120.0,11.000.000 TL,
** ESKİ SANAYİ'DE HARİKA KONUM'DA KOMPLE BİNA **,5,1,Klima,1.0,28.750.000 TL,
3 KATLI AVANTAJLI BİNA,3,1,Klima,72.0,3.650.000 TL,
SUTCULER HÜSNÜ KARAKAŞTA SATILIK SIFIR BINA,3,2,Klima,380.0,16.600.000 TL,
KEPEZ'DE SATILIK YENİ BİNA 360M2 ARSA,3,1,Klima,362.0,9.900.000 TL,
Çağlayan-Mura­tpaşa/Antalya da SATILIK BİNA,3,1,Doğalgaz (Kombi),500.0,57.500.000 TL,
KONYAALTI ALTINYAKA ATM'LER KAVŞAĞINDA 5 KATLI BİNA,5,2,Klima,300.0,74.500.000 TL,
Şehir Merkezinde 2 Adet Satılık Bina,3,1,Klima,293.0,50.000.000 TL,
FENER LARA ESKİ YOLU 1000M2 KAPALI 5 DAİRE 1 DÜKKAN ARSA 651M2,3,2,Yok,1.0,135.000.000 TL,
ALANYA KESTEL SATILIK 4+1 FUL AKTİVİTELİ,5,5 +,Klima,200.0,6.500.000 TL,
Konyaalti Gursuda Denize 100m Sahibinden Komple Satılık Bina,4,2,Kalorifer,900.0,114.000.000 TL,
KESTEL KAZANCI GİRİŞİ. ANA YOLA CEPHE 2.5 KATLI 9+1 ODA,3,1,Kalorifer,340.0,14.500.000 TL,
İNEGÖL BOĞAZ OVA DA MERKEZ CAMİİ SIRASINDA,2,2,Soba,120.0,2.000.000 TL,
SİNAN BEY MAH 2 KAYLI MÜSTAKİL BİNA,2,1,Doğalgaz (Kombi),180.0,2.250.000 TL,
,,,,,,
DİALOG YILDIZ / VAKIF ' TA 4 KATLI SATILIK KOMPLE BİNA,4,1,Doğalgaz (Kombi),480.0,6.750.000 TL,
satılık ev,3,1,Doğalgaz (Kombi),110.0,3.800.000 TL,
DEĞİRMENLİ KIZIK CADDE ÜZERİNDE 3 CEPHELİ 2.5 KATLI MÜSTAKİL EV,2,1,Doğalgaz (Kombi),123.0,3.100.000 TL,
DİALOG İMZA'DAN VİŞNE CADDESİ'NDE SATILIK BİNA,3,1,Doğalgaz (Kombi),360.0,5.650.000 TL,
NAMIKKEMAL MAH. KÖŞE EV,1,1,Soba,123.0,1.500.000 TL,
C21 Cius; Şehir Merkezine Yakın Yatırımlık Komple Satılık Bina,4,1,Yok,90.0,2.100.000 TL,
REMAX BEYAZ VİŞNE TİCARET BÖLGESİNDE İMAR BARIŞLI 5 KATLI BİNA,5,1,Doğalgaz (Kombi),816.0,9.500.000 TL,
DİALOG İDEAL'DEN GÜRSU MERKEZDE SATILIK 5 KATLI BİNA,5,2,Doğalgaz (Kombi),250.0,27.000.000 TL,
KÜÇÜKBALIKLI'DA SATILIK 9 DAİRELİ BİNA VE BAHÇESİ,3,3,Soba,300.0,7.500.000 TL,
SETBAŞI ÜZERİ PİREMİR de 3 KATLI BAKIMLI KOPLE MÜSTAKİL BİNA,3,1,Doğalgaz (Kombi),92.0,2.500.000 TL,
Müstakil Bahçeli Ev,3,1,Doğalgaz (Kombi),240.0,5.100.000 TL,
BURSA ÇEKİRGE CADDESİN DE SATILIK BİNA 'ÇUKUR KÖŞK',4,1,Doğalgaz (Kombi),1.2,40.000.000 TL,
KESTEL KALE MH'DE SATILIK BAHÇELİ NİZAM 4 DAİRELİK KOMPLE BİNA,4,1,Doğalgaz (Kombi),140.0,8.860.000 TL,
EMEK FATİH SULTAN MEHMET MAHALLESİNDE 3 KATLI MÜSTAKİL,3,1,Doğalgaz (Kombi),90.0,4.750.000 TL,
herseyı sıfır güzel daıre,4,4,Doğalgaz (Kombi),150.0,1.250.000 TL,
RECEP ORTAÇ'TAN YUNUSELİ'NİN SATILIK PARKA CEPHE EN LÜKS BİNASI,3,1,Yerden Isıtma,315.0,6.100.000 TL,
M.T UNIVERSAL YILDIRIM İNCİRLİ CD ACİL SATILIK BİNA,3,1,Doğalgaz (Kombi),120.0,3.950.000 TL,
BURSA OSMANGAZİ AKPINAR DA 4 KATLI MÜSTAKİL BİNA,4,1,Doğalgaz (Kombi),110.0,6.750.000 TL,
KALİTE VE HUZUR ARAYANLAR İÇİN GÖL MANZARALI ANAHTAR TESLİM BİNA,4,1,Doğalgaz (Kombi),135.0,20.000.000 TL,
ÇARŞIDA SAHİBİNDEN SATILIK 4 KATLI BİNA,4,1,Doğalgaz (Kombi),440.0,5.000.000 TL,
AKTAŞ'TAN ANKARA YOLUNA VE HASTANEYE YAKIN BİNA ARSA,1,1,Doğalgaz Sobası,104.0,2.650.000 TL,
YILDIRIM ERTUĞRULGAZİ SATILIK BİNA,3,1,Doğalgaz (Kombi),170.0,4.050.000 TL,
DİKKALDIRIM HÜDAVENDIGARDA EMSALLERE GÖRE EN UYGUN BİNA 4 KATLI,4,1,Doğalgaz (Kombi),110.0,3.675.000 TL,
Yıldırım Şirinevler'de Satılık Bina,3,1,Soba,144.0,2.650.000 TL,
ÇETİN İNŞAAT&EMLAKTAN ANADOLU MAH.SATILIK 3 KATLI BİNA,3,1,Doğalgaz (Kombi),115.0,3.100.000 TL,
Bursa Osmangazi'de 360 m² Bina (EE-141),4,1,Yok,360.0,3.300.000 TL,
EKO Gayrimenkul'den Değirmenönü Mahallesi 3 Katlı Müstakil Ev,3,1,Doğalgaz (Kombi),100.0,2.890.000 TL,
BURSA KARACABEY DAĞKADI'DA KOMPLE SATILIK BİNA,3,2,Doğalgaz (Kombi),540.0,6.000.000 TL,
CAN ERSOY'DAN BURSA'NIN EN İŞLEK CADDESİNDE SATILIK İŞ MERKEZİ,6,5 +,Doğalgaz (Merkezi),6.049,149.750.000 TL,
CUMHURİYET CADDESİNDE SATILIK BİNA,4,2,Doğalgaz (Merkezi),45.0,13.250.000 TL,
uludag da satılık bina,3,5 +,Soba,150.0,17.500.000 TL,
Satılık daire,2,1,Doğalgaz (Kombi),80.0,2.100.000 TL,
SETBAŞI NDA TARİHİ 3 KATLI AHŞAP BİNA,3,1,Doğalgaz (Kombi),82.0,3.275.000 TL,
Bursa Yıldırım Ertuğrulgazi Bahçelievler 250m2 6+1 3katlı villa,3,1,Doğalgaz (Kombi),250.0,7.350.000 TL,
İZNİK SELÇUK MAH SATILIK 3 KATLI BİNA 6 DAİRE+ARSA,3,2,Doğalgaz (Kombi),195.0,5.650.000 TL,
ESEN'DEN KARAMAN'DA SATILIK 5 KATLI BİNA ( 5 DAİRE ),5,1,Doğalgaz (Kombi),750.0,13.500.000 TL,
BAHAR MAH'DE FIRSAT BİNA,3,1,Doğalgaz Sobası,117.0,1.750.000 TL,
BURSA OSMANGAZİ YEŞİLOVADA SATILIK 90 M2 5 KATLI BİNA,5,1,Doğalgaz (Kombi),90.0,4.950.000 TL,
"AKALINDAN AKHİSARDA 25 METRELİK CADDEYE CEPHE 4,5 KATLI HESAPLI",4,1,Doğalgaz (Kombi),265.0,10.500.000 TL,
KR MILLENNIUM DAN KARAMANDA 5 KATLI SATILIK BİNA,5,1,Doğalgaz (Kombi),148.0,9.400.000 TL,
Bursa Çekirge Meydana yakın Komple Satılık Bina,3,2,Doğalgaz (Kombi),500.0,17.150.000 TL,
"!!!!! BURSA,OSMANG­AZİ,SAKARYA MH.' DE SATILIK 5 KAT ' LI BİNA.",5,1,Doğalgaz (Kombi),750.0,7.800.000 TL,
YILDIRIM BARUTHANE MAHALLESİNDE 4 KATLI KOMPLE SATILIK BİNA,4,1,Doğalgaz (Kombi),120.0,5.450.000 TL,
3A'DAN HÜRRİYET ADALETTE 141 m² ARSA ALANLI SATILIK KOMPLE BİNA,3,1,Doğalgaz (Kombi),141.0,3.500.000 TL,
RAFET'DEN FIRSAT.! 145 m² ARSA İÇERİSİNDE 2 KATLI SIFIR BİNA,2,1,Soba,80.0,1.350.000 TL,
DİALOG MİHTER'DEN KÜÇÜK BALIKLIDA 3 DÜKKAN 2 DAİRE SATILIK BİNA,3,1,Doğalgaz (Kombi),210.0,7.250.000 TL,
Komple Satılık Bina,4,1,Doğalgaz (Kombi),100.0,5.250.000 TL,
REMAX ADVANTAGE'DEN BAŞARAN MAHALLESİNDE SATILIK 2 KATLI BİNA,2,1,Doğalgaz (Kombi),200.0,2.600.000 TL,
KURŞUNLUDA DENİZE 20 METRE UZAKLIKTA SATILIK BAHÇELİ BİNA,3,1,Doğalgaz (Kombi),120.0,7.000.000 TL,
Rw Uygar'dan Koğukçınar'da 4 katlı Bina,4,1,Doğalgaz (Kombi),96.0,5.250.000 TL,
,,,,,,
EMEK FATİH SULTAN MEHMET MAHALLESİNDE 4 KATLI MÜSTAKİL BİNA,4,1,Doğalgaz (Kombi),129.0,4.800.000 TL,
YILDIRIM VAKIFTA ANA YOLUN YANINDA 3 KATLI MÜSTAKİL BİNA,3,1,Doğalgaz (Kombi),173.0,4.700.000 TL,
DR. SADIK AHMET CADDESİ ÜZERİNDE KURUMSAL KİRACILI SATILIK BİNA,3,2,Doğalgaz (Kombi),720.0,28.600.000 TL,
AYMA'DAN ÇEVREYOLU ÜZERİNDE MERKEZİ KONUMDA SATILIK 3 KATLI BİNA,3,1,Doğalgaz (Kombi),160.0,3.125.000 TL,
Yok Fiyat Düştü! Doğa Manzaralı Satılık Son 3 gün! Kapalı Otopark Doğalgaz (Kombi),6,2,Doğalgaz (Kombi),1.23,13.300.000 TL,
İSMAİL ŞİRİNDEN ÇARŞI MEYDANINDA 3 KATLI BİNA VE DÜKKAN,3,1,Yok,145.0,2.500.000 TL,
BURSA GÜRSÜ YENİDOĞANDA SATILIK147M2 4 KATLI BİNA,4,1,Doğalgaz (Kombi),147.0,4.250.000 TL,
SUYU BOL DOĞAL YAŞAM ALANI,3,2,Doğalgaz (Kombi),1.16,30.000.000 TL,
"CB EAGLE'dan BURSA, YUNUSELİ SATILIK KOMPLE BİNA, MERKEZİ KONUM",3,1,Doğalgaz (Kombi),135.0,3.620.000 TL,
HD' DEN VİŞNE CADDESİNE YAKIN SATILIK İŞYERİ,3,1,Yok,750.0,11.000.000 TL,
C21 Cius; Osmaniye Mah.de Satılık 2 Katlı Müstakil Bina,2,2,Soba,360.0,2.750.000 TL,
AHŞENA'DAN KÜÇÜKBALIKLI'DA SATILIK BİNA KİRA ( 45.000₺),4,1,Doğalgaz (Kombi),120.0,5.150.000 TL,
DOĞANEVLER MAH. TİCARİ 120 m2 ÜZERİ OFİS VE DEPOSU,2,1,Yok,120.0,2.950.000 TL,
BURSA YILDIRIM GÜLLÜK MAHALLESİNDE SATILIK KOMPLE BİNA,3,1,Doğalgaz (Kombi),180.0,4.250.000 TL,
TABANDAN ÇATIYA SIFIR YAPILI MUSTEKİL 3 KAT BİNA.,3,3,Soba,120.0,3.490.000 TL,
ARAÇ TAKASLI MANZARALI YENİ VİLLA,2,1,Doğalgaz (Kombi),494.0,4.500.000 TL,
Kw Nil Öztürk'ten komple satılık bina,4,1,Doğalgaz (Kombi),111.0,2.500.000 TL,
KOMPLE SATILIK BİNA,4,1,Yerden Isıtma,530.0,9.950.000 TL,
Hüdanvendigar Mahallesi'nde Manzaralı Komple Satılık Bina,4,1,Doğalgaz (Kombi),225.0,13.300.000 TL,
Gülbahçe sahibinden satılık komple bina,3,1,Doğalgaz (Kombi),90.0,3.000.000 TL,
BLUE LİFE'DAN ESENEVLERDE SATILIK BİNA,2,1,Doğalgaz Sobası,117.0,3.100.000 TL,
Sahibinden Satılık Bina,3,1,Doğalgaz Sobası,90.0,6.000.000 TL,
BURSA OSMANGAZİ YUNUSELİ MÜSTAKİL SATILIK BİNA,3,1,Doğalgaz Sobası,100.0,3.150.000 TL,
Satılık daire,3,1,Doğalgaz (Kombi),110.0,2.500.000 TL,
BURSA ÇEKİRGE MEYDAN KOMPLE SATILIK 450M2 BİNA KİRA GETİRİLİ,2,2,Doğalgaz (Kombi),450.0,7.650.000 TL,
REİSTEN DEMİRTAŞ MAH. 3 KATLI KREDİYE UYGUN 164 M2 8 YILLIK,3,1,Doğalgaz (Kombi),164.0,7.650.000 TL,
YENİBAĞLAR DA 4 KATLI SATILIK BİNA,4,1,Doğalgaz (Kombi),120.0,4.000.000 TL,
SAHİBİNDEN KOMPLE SATILIK BİNA,4,1,Doğalgaz (Kombi),136.0,10.000.000 TL,
RECEP ORTAÇ'TAN EMEK'TE YEŞİL ALANA CEPHE 4 KATLI MASRAFSIZ BİNA,4,1,Doğalgaz (Kombi),140.0,4.050.000 TL,
BURSA OSMANGAZİ İZMİR-ANKARA YOLU YAKINI SATILIK KOMPLE BİNA,6,2,Doğalgaz (Kombi),1.23,25.000.000 TL,
HÜDAVENDİGAR MAHALLESİ KOMPLE SATILIK BİNA,4,1,Doğalgaz (Kombi),140.0,8.500.000 TL,
Deniz manzaralı Satılık müstakil ev,2,1,Soba,80.0,2.050.000 TL,
MURADİYE CAMİİ VE KÜLLİYESİ YANINDA MEYDANDA 2.5 KAT BİNA,2,1,Doğalgaz (Kombi),100.0,1.749.000 TL,
YENİ MAHALLE'DE 980 M2 ARSA İÇİNDE 4 KATLI 8 DAİRE SATILIK BİNA,4,2,Doğalgaz (Kombi),125.0,25.000.000 TL,
YASEMİNPARK YOLUNA CEPHE 2 KATLI 210 M2 ARSA ÜZERİNE BAHÇELİ,2,1,Doğalgaz (Kombi),210.0,6.504.000 TL,
Sahibinden Satılık,1,1,Yok,3.712,20.000.000 TL,
DİALOG İDEAL'DEN HARİKA BAG EVİ,1,1,Soba,500.0,3.000.000 TL,
DİALOG İDEAL'DEN HAMİTLERDE SATILIK FIRSAT BİNA,3,1,Doğalgaz (Kombi),110.0,5.200.000 TL,
DİKKALDIRIM'DA SATILIK 4 KATLI MÜSTAKİL BİNA,4,1,Doğalgaz Sobası,200.0,13.000.000 TL,
EMEK MAHALLESİN DE SATILIK 4 KATLI BİNA,4,1,Soba,100.0,3.250.000 TL,
ÇİÇEK CADDESİ ÜZERİ KOMPLE SATILIK BİNA,3,1,Doğalgaz (Kombi),200.0,7.500.000 TL,
EMEK MAHALLESİN`DE SATILIK KOMPLE BİNA,3,3,Doğalgaz (Kombi),305.0,10.000.000 TL,
RT SAFİR'DEN HÜDAVENDİGAR MERKEZİ KONUMDA 7 DAİRE 3 DÜKKAN,5,2,Doğalgaz (Kombi),300.0,29.750.000 TL,
GÜLLÜK MAH.DE ARSA FİYATINA 3 KATLI BİNA ACİL SATILIK,3,1,Doğalgaz (Kombi),300.0,2.690.000 TL,
Toplam 5 kat kat mülkiyetli,5,1,Doğalgaz (Kombi),130.0,6.200.000 TL,
FIRSAT!! YILDIRIM YEŞİLYAYLA DA SATILIK BİNA,6,1,Doğalgaz (Kombi),126.0,9.200.000 TL,
BURSA YILDIRIM SANAYİ İMARLI VİŞNE CD. YAKINI SATILIK BİNA,3,1,Doğalgaz (Kombi),402.0,6.500.000 TL,
SAHİBİNDEN SATILIK KAT MÜLKİYETLİ KOMPLE BİNA,4,2,Doğalgaz (Kombi),720.0,32.500.000 TL,
BURSA FOMARA MEDİKALPARK ARKASI MERKEZİ KONUMDA SATILIK BİNA,3,1,Doğalgaz (Kombi),134.0,3.600.000 TL,
SAHİBİNDEN İNŞAAT BİNA,3,1,Doğalgaz (Kombi),125.0,5.200.000 TL,
KURŞUNLU'DA DENİZE 30M EVKE PROJESİ YANI 3 KATLI MÜSTAKİL EV,3,1,Soba,141.0,4.750.000 TL,
,,,,,,
Bursa Osmangazi Küplupinar mah.4 katlı bina 2+1 60m2dairelerimiz,4,1,Doğalgaz Sobası,224.0,1.870.000 TL,
Acil Yenikaramanda 3 Katlı bina bahçeli,3,1,Doğalgaz (Kombi),130.0,5.050.000 TL,
SATILIK SAHİBİNDEN 4 KAT MÜSTAKİL BİNA,4,1,Doğalgaz (Kombi),110.0,3.500.000 TL,
PRESTİJ EMLAKTAN BURSA SETBAŞINDA SATILIK KOMPLE BİNA,5,2,Yok,200.0,25.000.000 TL,
RW YÖN OSMANGAZİ KOGUKÇINAR'DA SATILIK KOMPLE BİNA,4,1,Doğalgaz (Kombi),122.0,3.000.000 TL,
CEM ER' den HÜRRİYET MAH MERKEZDE 3DüKKAN 3 ADET DAİRE,3,1,Doğalgaz (Kombi),125.0,14.900.000 TL,
ROMA' dan KOZLUCA da SATILIK KOMPLE BİNA,3,1,Doğalgaz (Kombi),400.0,8.500.000 TL,
Davutkadı Mahallesi Satılık Bina,3,1,Doğalgaz (Kombi),80.0,4.100.000 TL,
SANTRAL GARAJDA TELEKOMUN YANINDA KURUMSAL KİRACILI SATILIK BİNA,2,1,Doğalgaz (Kombi),400.0,32.250.000 TL,
Bursa Yıldırım Yeşilyayla Komple Satılık Bina,4,1,Doğalgaz Sobası,380.0,6.400.000 TL,
KÖŞE BAŞI CADDE ÜZERİ FIRSAT BİNA,3,1,Doğalgaz (Kombi),100.0,14.000.000 TL,
PRIME YILDIZ'DAN SOĞANLIDA 2 KATLI TOPLAM 3 DAİRELİ SATILIK BİNA,3,1,Doğalgaz Sobası,97.0,3.650.000 TL,
UMURBEYDE 4 KATLI SATILIK BİNA,4,4,Doğalgaz (Kombi),90.0,6.500.000 TL,
ERİKLİ-ESENEVLER DE / 2 KATLI KÖŞE BAŞI BİNA / METRO'NUN ARKASI,2,1,Doğalgaz Sobası,112.0,3.400.000 TL,
BURSA YILDIRIM YAVUZSELİM MERKEZ'DE 3 KATLI İŞ MERKEZİ..,3,1,Doğalgaz (Merkezi),433.0,30.998.000 TL,
SÖYLEMEZ'DEN SATILIK KOMPLE BİNA 6 DAİRE 2 DÜKKAN,7,1,Doğalgaz (Kombi),130.0,16.000.000 TL,
HAMİTLER'DE SATILIK 3+1 4 KATLI BİNA,4,1,Doğalgaz (Kombi),160.0,7.200.000 TL,
BAĞLARBAŞI'NIN EN GÜZEL KONUMUNDA FAAL KIRAATHANE VE DAİRELER,3,1,Doğalgaz (Kombi),180.0,20.000.000 TL,
Sıfır 3 katlı bina,3,1,Yerden Isıtma,110.0,6.350.000 TL,
SGK KARŞISI FIRSATTT BİNAAA,3,1,Doğalgaz (Kombi),120.0,1.980.000 TL,
OSMANGAZİ YENİKARAMAN MAH.'DE 3 KATLI SATILIK BİNA,3,2,Doğalgaz (Kombi),177.0,8.900.000 TL,
4 katlı kargir ev kiracili,4,1,Doğalgaz Sobası,100.0,6.100.000 TL,
DİALOG PLUS'TAN YILDIRIM KOMPLE SATILIK BİNA,4,1,Doğalgaz (Kombi),400.0,2.950.000 TL,
DİALOG PLUS'TAN YILDIRIM EĞİTİM MH. SATILIK BİNA,3,1,Doğalgaz Sobası,300.0,2.750.000 TL,
Kentsel dönüşüm bölgesinde 2 katlı komple satılık kelepir bina,2,1,Doğalgaz (Kombi),229.0,2.599.999 TL,
40 NOLU NAMAZGAH AİLE SAĞLIĞI MERKEZİ YANI ECZANEYE UYGUN BİNA,3,1,Doğalgaz (Kombi),223.0,4.250.000 TL,
BURSA OSMANGAZİ ÇEKİRGE ÇELİK PALAS ARKASI SATILIK KOMPLE BİNA,3,1,Doğalgaz (Kombi),450.0,12.500.000 TL,
ORHANELİ MERKEZDE AYRI TAPULU KOMPLE BİNA CADDE ÜSTÜ,4,2,Kalorifer,153.0,6.000.000 TL,
BURSA'NIN TAM KALBİNDE!,5,2,Yok,271.0,11.800.000 TL,
RESİTAL GOLD'DAN ULUYOLDA SATILIK KOMPLE BİNA,6,4,Kalorifer,206.0,45.000.000 TL,
KARACABEY YOLAĞZI MH. DE SATILIK KÖY EVİ,1,1,Soba,860.0,2.450.000 TL,
ALTIPARMAK HOCAHASAN MAH. 5 KATLI KOMPLE BİNA SATILIK,5,1,Doğalgaz (Kombi),150.0,6.000.000 TL,
PROVEY VERA SETBAŞINDA SATILIK 5 KATLI KOMPLE BİNA,5,1,Doğalgaz (Kombi),350.0,7.600.000 TL,
Mükemmel konumda FSM BULVARDA KOMPLE BİNA UYGUN FİYAT FIRSATTT,5,1,Doğalgaz (Kombi),500.0,12.500.000 TL,
KARACAALİDE DENİZ MANZARALI 7000 M2 İÇİNDE HAVUZLU VİLLA,2,1,Klima,7.0,25.000.000 TL,
SAİM GENCAYDAN 5 DAİRELİ SATILIK EŞYALI BİNA,5,1,Doğalgaz (Kombi),65.0,5.500.000 TL,
RESİTAL GOLD'DAN NİLÜFER KÖYDE ANA CADDEYE CEPHE SATILIK BİNA,2,1,Doğalgaz (Merkezi),680.0,76.500.000 TL,
CB AMBIANCE | OSMANGAZİ HAMZABEY'DE SATILIK 5 KATLI KOMPLE BİNA,5,1,Doğalgaz (Kombi),130.0,3.750.000 TL,
ÜÇEVLER DENİZCİLER CD. KURUMSAL KİRACILI KOMPLE SATILIK BİNA,4,3,Doğalgaz (Kombi),2.64,45.000.000 TL,
Dialog Doğuş Mudanya Esence de satılık Bina,2,1,Soba,160.0,2.200.000 TL,
Gemlik Cumhuriyet Caddesinde Sahibinden Komple Satılık Bina,3,2,Yok,1.52,29.000.000 TL,
ÇOKLAR EMLAK GAYRİMENKUL'DEN KOMPLE SATILIK MÜSTAKİL YENİ BİNA,3,1,Doğalgaz (Kombi),300.0,6.350.000 TL,
ELFİ' den YENİ KARAMAN DA SATILIK BİNA,3,1,Doğalgaz (Kombi),100.0,10.250.000 TL,
Yıldırım meskende dört katlı bahçeli bina bir adet iş yeri,4,1,Doğalgaz (Kombi),480.0,4.250.000 TL,
ODUNLUK DA 538 M2 ARSA 3 ADET 2'ŞER KATLI BİNA 38.000.000 TL,2,1,Doğalgaz (Kombi),538.0,38.000.000 TL,
NİLÜFER İHSANİYE DE 2.5 KATLI SIFIR MÜSTAKİL BİNA 11.750.000TL,2,1,Doğalgaz (Kombi),400.0,11.750.000 TL,
"Gülbahçe işlek cadde üzeri 1200 m2 Satılık Komple Bina, işyeri",3,3,Klima,1.2,20.490.000 TL,
MUDANYA KUMYAKA SATILIK TİCARİ BİNA,2,1,Yok,1.6,15.000.000 TL,
Sahibinden vişne CD 2.parsel CD görür bina..pazarlık sünnettir,5,1,Yok,1.0,35.000.000 TL,
ATICILAR DA YATIRIMLIK BİNA,2,1,Soba,45.0,595.000 TL,
,,,,,,
OSMANGAZİ HAMZABEY MAHALLESİNDE SATILIK MÜSTAKİL BİNA,4,1,Doğalgaz (Kombi),120.0,3.500.000 TL,
MUDANYA MÜTAREKEDE SATILIK BİNA,3,1,Doğalgaz (Kombi),120.0,4.000.000 TL,
sahibinden satılık,3,1,Doğalgaz (Kombi),150.0,5.000.000 TL,
HISTORICAL BUILDING IN THE HEART OF BURSA,4,1,Klima,600.0,24.000.000 TL,
Hüdavendigar Mahallesinde Satılık Apartman,4,4,Doğalgaz (Merkezi),1.293,25.000.000 TL,
Sahıbınden satılık 3 katlı 2+1 daıre 90 metre karedır,3,1,Doğalgaz Sobası,90.0,3.000.000 TL,
AKGÜN'DEN SATILIK MESUDİYE MH. 2 KATLI 110M2 MÜSTAKİL EV !,2,1,Doğalgaz (Kombi),110.0,2.750.000 TL,
BALAT VE KORUPARK DİBİNDE MÜSTAKİL BİNA VE DÜKKAN,3,1,Doğalgaz (Kombi),133.0,5.500.000 TL,
BAĞLARBAŞINDA MÜSTAKİL 4 KATLI BAHÇELİ SATILIK BİNA EV KONUT,4,1,Doğalgaz (Kombi),535.0,7.000.000 TL,
POYRAZ GAYRİMENKULDEN YÜKSEK KİRA GETİRİLİ BURSA'DA 1+1 BİNALAR.,5,4,Yerden Isıtma,55.0,18.000.000 TL,
